obs_rms_mean,obs_rms_std,param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/1_win,rollout/2_draw,rollout/3_loss,rollout/4_count,rollout/5_successRate,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.29038771986961365,0.17747513949871063,0.07394224246582377,-251.85968017578125,65.43360137939453,-0.2510146498680115,0.5817893147468567,-249.26441955566406,67.25764465332031,0.40357133746147156,0.5493156313896179,8.0,0.0,33.0,41.0,19.51219512195122,-139.13009643554688,0.0004947631969116628,0.7853482961654663,239.14634146341464,41.0,-2628.46337890625,-2628.46337890625,1626.3131103515625,1626.3131103515625,137.19094395637512,41.0,1,10000,72.89110863746127,259.8274841308594,438.7903137207031,0.6561023592948914
0.2733305096626282,0.18021102249622345,0.03142349394213421,-431.76824951171875,73.18266296386719,0.2520027160644531,0.6584517955780029,-429.92578125,75.54216766357422,-0.04001554846763611,0.8298631906509399,15.0,0.0,35.0,50.0,30.0,-223.1459197998047,0.021311040967702866,0.7034101486206055,218.12087912087912,91.0,-2396.549560546875,-2396.549560546875,1696.89013671875,1696.89013671875,277.46117424964905,91.0,2,20000,72.08215727511035,404.7080383300781,1251.9759521484375,0.20013608038425446
0.2745542526245117,0.17955131828784943,0.024748079434129402,-521.6615600585938,85.12310791015625,0.013291910290718079,0.6079935431480408,-517.385009765625,87.46382904052734,-0.12926563620567322,0.6035004258155823,24.0,0.0,33.0,57.0,42.10526315789473,-282.2033386230469,0.013911520130932331,0.6606777906417847,201.9189189189189,148.0,-2217.61474609375,-2057.330078125,1716.887939453125,1716.1590576171875,419.6804003715515,148.0,3,30000,71.48296649888914,476.1375732421875,1789.30615234375,0.1335744559764862
0.271291047334671,0.1796853095293045,0.0211056883401964,-498.0113220214844,84.78262329101562,-0.48723462224006653,0.6735246777534485,-491.7781982421875,86.73736572265625,-0.20548444986343384,0.8005205988883972,12.0,0.0,29.0,41.0,29.268292682926827,-328.5826416015625,-0.07238700240850449,0.6658170223236084,210.76190476190476,189.0,-2314.947021484375,-2267.8701171875,1665.0601806640625,1684.6722412109375,561.0448453426361,189.0,4,40000,71.29554853243785,488.2878112792969,1667.4495849609375,0.12766680121421814
0.2681436538696289,0.1787097156047821,0.026270585008002556,-516.6444091796875,100.68539428710938,-0.26464396715164185,0.8522006273269653,-511.824951171875,102.92150115966797,-0.30600273609161377,0.8010239005088806,23.0,0.0,31.0,54.0,42.592592592592595,-360.4016418457031,-0.12789100408554077,0.6688604950904846,205.69135802469137,243.0,-2258.89306640625,-2387.219970703125,1653.697021484375,1699.818359375,704.5022253990173,243.0,5,50000,70.97209660577141,496.2917175292969,1501.659423828125,0.19952207803726196
0.2663702964782715,0.1786167174577713,0.02575295069895359,-504.2084045410156,105.25968170166016,-0.8456619381904602,0.47470560669898987,-500.9130554199219,106.49821472167969,-0.7256302833557129,0.5912821292877197,13.0,0.0,33.0,46.0,28.26086956521739,-382.4722900390625,-0.12999297678470612,0.6716200709342957,207.280276816609,289.0,-2276.467041015625,-2203.739990234375,1729.7388916015625,1701.223876953125,845.7146129608154,289.0,6,60000,70.945918493642,488.4747314453125,1979.377197265625,0.2832365334033966
0.2709268033504486,0.17900139093399048,0.026798623766663407,-508.56976318359375,110.94549560546875,-0.5789263248443604,0.6853762269020081,-505.6207275390625,112.12380981445312,-0.12527427077293396,0.8720704317092896,17.0,0.0,30.0,47.0,36.17021276595745,-394.2083740234375,-0.09844116121530533,0.6738408207893372,208.28571428571428,336.0,-2287.47607421875,-2386.449951171875,1682.8126220703125,1698.0128173828125,989.3258512020111,336.0,7,70000,70.7552520890376,456.8587951660156,1062.9306640625,0.16698336601257324
0.2732517421245575,0.17926768958568573,0.023313810312614227,-538.5285034179688,116.55823516845703,0.5784710645675659,0.6820886135101318,-535.763427734375,118.85717010498047,0.4917358160018921,0.7341845631599426,12.0,0.0,30.0,42.0,28.57142857142857,-411.02239990234375,-0.06804735958576202,0.6912642121315002,211.5873015873016,378.0,-2323.851806640625,-2473.1298828125,1638.611572265625,1688.8411865234375,1129.2194917201996,378.0,8,80000,70.84539417410497,479.48565673828125,1506.1807861328125,0.23218761384487152
0.275125116109848,0.17944619059562683,0.027886755354071244,-551.5538330078125,101.94102478027344,-0.0693170428276062,0.9558416604995728,-550.435791015625,103.19027709960938,0.13360577821731567,0.955923855304718,23.0,0.0,30.0,53.0,43.39622641509434,-422.2458190917969,-0.03883732110261917,0.6978317499160767,208.292343387471,431.0,-2287.464111328125,-2285.360107421875,1670.4390869140625,1691.0357666015625,1272.961318731308,431.0,9,90000,70.70128422260164,502.3832092285156,2435.961181640625,0.161884143948555
0.2742903232574463,0.17943048477172852,0.02426044449968572,-570.6522827148438,112.70526123046875,0.18772535026073456,0.9523792862892151,-564.7833251953125,112.53089141845703,0.3741813898086548,0.8326086401939392,19.0,0.0,39.0,58.0,32.758620689655174,-428.0718688964844,-0.04734748229384422,0.7042589783668518,203.93865030674846,489.0,-2239.591064453125,-1899.47998046875,1714.412109375,1701.8319091796875,1415.6102764606476,489.0,10,100000,70.64091131778379,492.4257507324219,2019.58837890625,0.22063949704170227
