obs_rms_mean,obs_rms_std,param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/1_win,rollout/2_draw,rollout/3_loss,rollout/4_count,rollout/5_successRate,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.272233247756958,0.17967097461223602,0.07394224246582377,-253.06304931640625,56.938533782958984,-0.2693433165550232,0.6815959811210632,-250.91871643066406,58.158721923828125,-0.1587575525045395,0.7386149168014526,8.0,0.0,33.0,41.0,19.51219512195122,-150.38340759277344,-0.13562439382076263,0.7501986026763916,236.4878048780488,41.0,-2599.219482421875,-2599.219482421875,1596.7784423828125,1596.7784423828125,142.04249739646912,41.0,1,10000,70.40146564086376,240.85853576660156,525.1023559570312,0.7271106839179993
0.26996049284935,0.1787176877260208,0.029602352743226958,-385.1846618652344,72.9982681274414,0.017140891402959824,0.6303783059120178,-382.5814208984375,73.7469711303711,-0.31748223304748535,0.6620872616767883,9.0,0.0,34.0,43.0,20.930232558139537,-241.36016845703125,-0.18661333620548248,0.6740512251853943,236.70238095238096,84.0,-2601.5,-2601.5,1612.8660888671875,1612.8660888671875,289.2806875705719,84.0,2,20000,69.13700381440385,377.5836181640625,721.9329833984375,0.31361663341522217
0.2741625905036926,0.17941914498806,0.021962663920618616,-450.822509765625,66.91300201416016,-0.08128291368484497,0.7181698083877563,-447.8853454589844,67.51619720458984,0.0033832043409347534,0.7191354036331177,12.0,0.0,33.0,45.0,26.666666666666668,-296.15301513671875,-0.09995552897453308,0.682807207107544,231.75193798449612,129.0,-2546.79833984375,-2625.919921875,1607.625,1633.6590576171875,432.0399658679962,129.0,3,30000,69.43802048435047,431.36883544921875,1163.784912109375,0.1950419396162033
0.2720184028148651,0.1806478053331375,0.020282151651708893,-515.5003662109375,61.6021728515625,-0.120385080575943,0.6828094124794006,-514.4268188476562,62.03823471069336,-0.06774193048477173,0.782168447971344,12.0,0.0,36.0,48.0,25.0,-333.6206359863281,-0.03293416276574135,0.6847382187843323,225.29378531073445,177.0,-2475.68359375,-2419.22998046875,1679.291259765625,1661.1361083984375,575.3660523891449,177.0,4,40000,69.52095945512315,487.334716796875,1664.040283203125,0.2455374151468277
0.27042219042778015,0.18058715760707855,0.025245515830755405,-501.88616943359375,62.79511642456055,0.03595276176929474,0.9169754385948181,-496.32244873046875,64.31918334960938,0.08186960220336914,0.9227266907691956,29.0,0.0,32.0,61.0,47.540983606557376,-358.710693359375,-0.013405113480985165,0.6896183490753174,209.94117647058823,238.0,-2306.11767578125,-2084.610107421875,1726.4881591796875,1700.968017578125,721.7288219928741,238.0,5,50000,69.27809791763265,468.9281921386719,1307.023193359375,0.14851821959018707
0.27237552404403687,0.18008626997470856,0.019882513137642284,-449.792236328125,84.91085815429688,-0.2430417686700821,0.831892192363739,-447.2083740234375,85.98489379882812,-0.2399870753288269,0.904900312423706,37.0,0.0,35.0,72.0,51.388888888888886,-369.9651794433594,-0.03062482364475727,0.6986492276191711,193.24193548387098,310.0,-2121.864501953125,-1482.68994140625,1693.1165771484375,1731.681640625,869.1661801338196,310.0,6,60000,69.03167814325474,438.1249084472656,1653.52392578125,0.20048558712005615
0.2754317820072174,0.17976003885269165,0.021962663920618616,-500.0760192871094,82.84876251220703,0.10072317719459534,0.8913372755050659,-497.1972351074219,84.14070892333984,0.13322407007217407,0.8746585845947266,31.0,0.0,29.0,60.0,51.66666666666667,-377.59295654296875,-0.052262380719184875,0.6873372197151184,189.08648648648648,370.0,-2075.8486328125,-1686.4100341796875,1690.27294921875,1729.01611328125,1018.3774285316467,370.0,7,70000,68.73679447209459,452.4338684082031,1284.3809814453125,0.16319239139556885
0.27547213435173035,0.17965815961360931,0.0211056883401964,-505.7256774902344,89.13656616210938,0.44298359751701355,0.8271917700767517,-500.6781921386719,88.83264923095703,0.13508716225624084,0.8173989057540894,27.0,0.0,31.0,58.0,46.55172413793103,-388.1626892089844,-0.067423976957798,0.6877999305725098,186.4836448598131,428.0,-2047.0794677734375,-1929.510009765625,1746.0780029296875,1733.44091796875,1160.638704776764,428.0,8,80000,68.92756520246076,462.385009765625,1566.6707763671875,0.23241062462329865
0.2775311768054962,0.17939572036266327,0.018730226766195082,-507.379638671875,95.80999755859375,0.27035579085350037,0.8821002244949341,-503.17572021484375,96.17003631591797,0.03282754868268967,0.8911721110343933,28.0,0.0,36.0,64.0,43.75,-394.05609130859375,-0.07107187807559967,0.6865924596786499,182.59146341463415,492.0,-2004.1910400390625,-1721.3900146484375,1733.4859619140625,1736.37744140625,1306.0479090213776,492.0,9,90000,68.91018268038655,460.35015869140625,1501.39013671875,0.17239698767662048
0.27993863821029663,0.17881986498832703,0.0156587938752642,-501.11419677734375,95.1141586303711,-0.04973290115594864,0.9331916570663452,-497.9969787597656,96.48374938964844,-0.052038513123989105,0.9315866231918335,37.0,0.0,36.0,73.0,50.68493150684932,-398.6061706542969,-0.07243592292070389,0.6868448853492737,176.82477876106194,565.0,-1940.5947265625,-1507.6600341796875,1676.0474853515625,1736.59912109375,1453.8073914051056,565.0,10,100000,68.7849027259037,443.9072265625,1204.2060546875,0.1995697170495987
0.2799762785434723,0.17894627153873444,0.014751292160020392,-451.14306640625,91.69361114501953,0.11465127021074295,0.9141602516174316,-446.066650390625,93.14402770996094,-0.16772857308387756,0.8920913338661194,41.0,0.0,32.0,73.0,56.16438356164384,-397.6121826171875,-0.06517887860536575,0.681157648563385,172.0705329153605,638.0,-1888.1033935546875,-1517.8900146484375,1685.23828125,1735.7662353515625,1604.1065213680267,638.0,11,110000,68.57399962827215,403.972900390625,2057.09130859375,0.1724800318479538
0.279720276594162,0.17843595147132874,0.0156587938752642,-455.6864318847656,82.69799041748047,0.03748975694179535,0.9297752380371094,-450.74322509765625,81.97642517089844,-0.06031486392021179,0.9305726289749146,63.0,0.0,31.0,94.0,67.02127659574468,-394.9881591796875,-0.06926485151052475,0.6762251257896423,163.61338797814207,732.0,-1794.7281494140625,-1206.0400390625,1551.6407470703125,1727.505615234375,1756.9877603054047,732.0,12,120000,68.29871141455263,408.1537170410156,1102.024169921875,0.19402138888835907
0.27797526121139526,0.17848193645477295,0.015350253774398782,-457.6376647949219,93.4231185913086,-0.17803418636322021,0.9404973387718201,-455.0306396484375,94.77338409423828,-0.1581060141324997,0.9484000205993652,56.0,0.0,32.0,88.0,63.63636363636363,-393.87969970703125,-0.07207698374986649,0.6730253100395203,158.52317073170732,820.0,-1738.523193359375,-1276.6600341796875,1548.02783203125,1715.99609375,1906.2632324695587,820.0,13,130000,68.19624791880676,405.3407287597656,1626.0535888671875,0.27535319328308105
0.2766452729701996,0.17839640378952026,0.0156587938752642,-468.2637939453125,100.2628173828125,-0.5623068809509277,0.734440803527832,-465.4163818359375,100.64344787597656,-0.40597689151763916,0.8815814852714539,52.0,0.0,29.0,81.0,64.19753086419753,-392.8279724121094,-0.062296316027641296,0.6738700866699219,155.22419533851277,901.0,-1702.0699462890625,-1365.97998046875,1584.8189697265625,1706.75537109375,2053.737679719925,901.0,14,140000,68.16839432925643,408.6952209472656,1519.9090576171875,0.18084420263767242
0.27676478028297424,0.17789873480796814,0.0156587938752642,-466.6598815917969,87.99683380126953,-0.024937890470027924,0.9469087719917297,-462.0986022949219,88.1688461303711,-0.2959034740924835,0.9046501517295837,76.0,0.0,35.0,111.0,68.46846846846847,-390.0439758300781,-0.058526769280433655,0.6754984259605408,148.13438735177866,1012.0,-1623.8477783203125,-1003.75,1415.6461181640625,1691.419921875,2205.24236035347,1012.0,15,150000,68.01973456375882,402.2540283203125,1587.47216796875,0.225306898355484
0.2773837447166443,0.1772603690624237,0.017297050171870294,-424.8846435546875,70.65138244628906,0.3882509469985962,0.9040877819061279,-419.6841735839844,71.71017456054688,0.3501534163951874,0.9162812232971191,88.0,0.0,29.0,117.0,75.21367521367522,-388.46612548828125,-0.05201132223010063,0.6771690249443054,141.45261293179806,1129.0,-1550.074462890625,-962.8300170898438,1353.6806640625,1671.6312255859375,2359.288021326065,1129.0,16,160000,67.81706962173705,396.26483154296875,1469.7978515625,0.14591650664806366
0.27672064304351807,0.17655770480632782,0.015973535632157008,-390.1168212890625,80.57366180419922,0.36159229278564453,0.9301643967628479,-383.6893005371094,82.85426330566406,0.3570513129234314,0.9178817272186279,120.0,0.0,31.0,151.0,79.47019867549669,-384.9384460449219,-0.0432252362370491,0.6740490794181824,132.7328125,1280.0,-1453.8218994140625,-743.1599731445312,1209.8883056640625,1644.127197265625,2513.1310703754425,1280.0,17,170000,67.64470106790066,357.7095642089844,1644.1722412109375,0.2086997926235199
0.27604585886001587,0.1759808361530304,0.01662212523270047,-404.2718505859375,83.03453826904297,0.36260542273521423,0.8981494903564453,-400.78125,83.9723129272461,0.5317561030387878,0.8320571184158325,80.0,0.0,30.0,110.0,72.72727272727273,-381.26177978515625,-0.03176777437329292,0.6744102239608765,129.46690647482015,1390.0,-1417.757568359375,-947.97998046875,1348.9053955078125,1628.793701171875,2663.319559812546,1390.0,18,180000,67.58483011804601,345.4754943847656,1477.1761474609375,0.060026463121175766
0.276080846786499,0.17494776844978333,0.016294603698363365,-333.87030029296875,86.5101089477539,0.1934269219636917,0.9655774235725403,-328.7430419921875,87.09625244140625,0.1727932244539261,0.9714927673339844,75.0,0.0,28.0,103.0,72.81553398058253,-372.1417236328125,-0.024286380037665367,0.6712146401405334,127.11587407903549,1493.0,-1391.78369140625,-1030.47998046875,1337.022705078125,1613.1273193359375,2812.66610121727,1493.0,19,190000,67.55156608094062,304.52716064453125,1539.0408935546875,0.14475354552268982
0.2755518853664398,0.17432206869125366,0.014175701821503062,-335.3014831542969,74.26451110839844,-0.11728774011135101,0.9537636041641235,-332.22808837890625,73.65066528320312,0.3214932680130005,0.9357782006263733,83.0,0.0,29.0,112.0,74.10714285714286,-365.4944763183594,-0.02062038518488407,0.6712767481803894,124.47165109034268,1605.0,-1362.581298828125,-993.739990234375,1396.1468505859375,1601.9051513671875,2964.7718234062195,1605.0,20,200000,67.45881703982887,328.6532287597656,1018.1141967773438,0.23521359264850616
0.2752162218093872,0.17304599285125732,0.01662212523270047,-334.76934814453125,73.40692138671875,0.34956201910972595,0.9233704805374146,-325.5892333984375,74.16665649414062,0.37273454666137695,0.9106694459915161,168.0,0.0,24.0,192.0,87.5,-358.9223937988281,-0.013101957738399506,0.6728701591491699,116.7968836950473,1797.0,-1277.83642578125,-459.1400146484375,802.0752563476562,1564.5166015625,3124.895855665207,1797.0,21,210000,67.20223959441253,297.82177734375,1207.6431884765625,0.1515190154314041
0.2755263149738312,0.17176936566829681,0.018361167303396805,-276.49114990234375,82.26393127441406,0.3894902765750885,0.9010536074638367,-268.6575622558594,85.30900573730469,0.44331875443458557,0.8809784054756165,205.0,0.0,27.0,232.0,88.36206896551724,-351.43524169921875,-0.007901434786617756,0.6737868189811707,108.4208969935929,2029.0,-1185.3814697265625,-452.6499938964844,795.6572875976562,1520.73828125,3287.2408096790314,2029.0,22,220000,66.92542856982874,263.9898681640625,679.0825805664062,0.17415852844715118
0.2751932144165039,0.16995155811309814,0.020689822899908242,-256.7958068847656,70.38418579101562,0.31180697679519653,0.9492347836494446,-249.333740234375,71.29987335205078,0.36458128690719604,0.9121354222297668,314.0,0.0,25.0,339.0,92.62536873156341,-342.189208984375,-0.003726196475327015,0.6759975552558899,97.12288851351352,2368.0,-1060.682373046875,-300.6300048828125,420.3728942871094,1451.1434326171875,3455.613529443741,2368.0,23,230000,66.55836888016343,233.3983917236328,850.6185302734375,0.29082363843917847
0.27525243163108826,0.16852572560310364,0.019106704324195603,-265.0855712890625,68.51900482177734,0.33660224080085754,0.9336149096488953,-257.60919189453125,71.11500549316406,0.2967139780521393,0.9540861248970032,286.0,0.0,17.0,303.0,94.38943894389439,-333.5000915527344,-0.0007410282269120216,0.6756718158721924,89.8453762635717,2671.0,-980.3219604492188,-296.2300109863281,408.12298583984375,1396.5408935546875,3626.4210484027863,2671.0,24,240000,66.18095273457149,225.4696044921875,954.3373413085938,0.12582625448703766
0.2749892771244049,0.16761381924152374,0.01662212523270047,-230.03662109375,71.63109588623047,0.37023526430130005,0.9167617559432983,-222.50469970703125,72.9130630493164,0.31455090641975403,0.9443614482879639,215.0,0.0,25.0,240.0,89.58333333333334,-325.41455078125,0.0007110448204912245,0.6736418604850769,85.84816214359327,2911.0,-936.1978759765625,-553.739990234375,948.5970458984375,1365.0789794921875,3790.2352299690247,2911.0,25,250000,65.95896687975304,206.02084350585938,849.7168579101562,0.20377665758132935
0.2747824192047119,0.16694028675556183,0.018730226766195082,-253.09246826171875,53.820213317871094,0.35403019189834595,0.9241739511489868,-244.5024871826172,54.59529495239258,0.34249743819236755,0.9365931153297424,182.0,0.0,32.0,214.0,85.04672897196261,-318.3521728515625,0.0016786811174824834,0.6713308691978455,83.19712,3125.0,-906.95263671875,-352.7699890136719,689.6328735351562,1344.7801513671875,3953.761543750763,3125.0,26,260000,65.76016209448717,209.8150177001953,819.4229736328125,0.14287209510803223
0.2750134766101837,0.16635000705718994,0.018361167303396805,-257.6020202636719,54.94340896606445,0.37540364265441895,0.9192788600921631,-250.36766052246094,54.74124526977539,0.32333695888519287,0.9351456165313721,158.0,0.0,27.0,185.0,85.4054054054054,-312.6735534667969,0.0030307460110634565,0.6689378619194031,81.56827794561933,3310.0,-888.969482421875,-514.9099731445312,910.7850952148438,1330.79052734375,4112.715696334839,3310.0,27,270000,65.65005216397964,200.49285888671875,645.6305541992188,0.09757877886295319
0.27522531151771545,0.1657346785068512,0.019106704324195603,-259.87261962890625,60.760040283203125,0.2815629243850708,0.9591853022575378,-252.43154907226562,61.22563934326172,0.2883196175098419,0.9521254301071167,131.0,0.0,26.0,157.0,83.43949044585987,-308.12908935546875,0.003411118872463703,0.666060209274292,80.75915777329104,3467.0,-880.028564453125,-710.9299926757812,1161.2225341796875,1324.041259765625,4268.797997951508,3467.0,28,280000,65.59223466052158,195.5287628173828,593.6002807617188,0.23832570016384125
0.2749473750591278,0.16491851210594177,0.017644720880324885,-257.8883056640625,61.3626708984375,0.32915985584259033,0.9369354844093323,-251.66949462890625,62.58543395996094,0.4056381285190582,0.9085468649864197,208.0,0.0,25.0,233.0,89.27038626609442,-302.73614501953125,0.004631674382835627,0.6628069281578064,78.37567567567568,3700.0,-853.7159423828125,-535.8099975585938,973.0037231445312,1303.6968994140625,4432.846665620804,3700.0,29,290000,65.4207153721584,200.63107299804688,675.3161010742188,0.40410131216049194
