obs_rms_mean,obs_rms_std,param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/1_win,rollout/2_draw,rollout/3_loss,rollout/4_count,rollout/5_successRate,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.2892206311225891,0.17762434482574463,0.07542848153938683,-193.20657348632812,60.89852523803711,0.1764463186264038,0.6960972547531128,-190.00628662109375,62.253211975097656,0.4151410460472107,0.7632601261138916,11.0,0.0,68.0,79.0,13.924050632911392,-100.69685363769531,0.025150053203105927,0.761512279510498,125.0126582278481,79.0,-1249.3038330078125,-1249.3038330078125,705.87060546875,705.87060546875,99.93531584739685,79.0,1,10000,100.06472602008076,189.5584716796875,334.9757080078125,0.7096365094184875
0.28214702010154724,0.17766599357128143,0.032055106170371106,-294.20745849609375,80.97445678710938,0.4484356641769409,0.7219914197921753,-291.3542785644531,81.3342056274414,0.4852386713027954,0.7317618131637573,6.0,0.0,65.0,71.0,8.450704225352112,-170.47044372558594,0.1279972791671753,0.68290776014328,133.21333333333334,150.0,-1331.5333251953125,-1405.3699951171875,580.4046630859375,648.3535766601562,202.59934902191162,150.0,2,20000,98.71700030900371,301.3619689941406,844.0823974609375,0.12847928702831268
0.2665826082229614,0.17972829937934875,0.021962663920618616,-319.210693359375,96.42345428466797,-0.15355493128299713,0.9076507687568665,-314.52935791015625,98.03868865966797,0.11081291735172272,0.9381272792816162,14.0,0.0,60.0,74.0,18.91891891891892,-186.166015625,0.09762374311685562,0.6880378723144531,133.42410714285714,224.0,-1333.950927734375,-1353.4200439453125,609.468505859375,637.9342651367188,305.5660398006439,224.0,3,30000,98.17844947551262,294.7803955078125,915.0758056640625,0.33439406752586365
0.2666938006877899,0.17880776524543762,0.02152991267583435,-336.15625,96.41675567626953,0.15134982764720917,0.9269019365310669,-331.66058349609375,97.24527740478516,0.057653628289699554,0.9272471070289612,22.0,0.0,64.0,86.0,25.581395348837212,-206.6495819091797,-0.039653971791267395,0.7256614565849304,128.83225806451614,310.0,-1288.5257568359375,-1195.9300537109375,717.8963623046875,668.8582153320312,409.01189827919006,310.0,4,40000,97.79666598524267,313.1177978515625,1213.87158203125,0.3449161946773529
0.2645292282104492,0.17799976468086243,0.018730226766195082,-359.247802734375,93.80548095703125,0.1420643925666809,0.9192243218421936,-356.1645202636719,94.18161010742188,0.39345043897628784,0.8569595813751221,20.0,0.0,60.0,80.0,25.0,-222.8182830810547,-0.012701548635959625,0.7454560399055481,127.84102564102564,390.0,-1279.2923583984375,-1237.0,678.6057739257812,669.0003051757812,512.6019434928894,390.0,5,50000,97.54157321234109,340.52386474609375,959.9176025390625,0.23634867370128632
0.26621630787849426,0.17738589644432068,0.017644720880324885,-363.4122314453125,72.1879653930664,0.3709781765937805,0.8405041694641113,-360.05401611328125,72.38124084472656,-0.019549697637557983,0.8858327269554138,25.0,0.0,63.0,88.0,28.40909090909091,-239.37257385253906,-0.02963291108608246,0.7547862529754639,125.24267782426779,478.0,-1253.16943359375,-1117.0400390625,722.5806884765625,681.299560546875,613.502375125885,478.0,6,60000,97.79913237937923,364.9822998046875,1758.7698974609375,0.25006458163261414
0.2676069438457489,0.17759770154953003,0.016294603698363365,-372.12542724609375,71.17659759521484,0.4591984152793884,0.8246994018554688,-369.9831848144531,71.44757843017578,0.09056691080331802,0.9526930451393127,40.0,0.0,62.0,102.0,39.21568627450981,-257.5752258300781,-0.0012869430938735604,0.7645560503005981,120.59310344827587,580.0,-1206.0758056640625,-988.27001953125,744.894775390625,700.7525634765625,716.0542418956757,580.0,7,70000,97.757957294803,375.9467468261719,1491.2652587890625,0.1695563942193985
0.2683733403682709,0.1778961569070816,0.01662212523270047,-363.7137451171875,77.12153625488281,-0.07255429029464722,0.9057739973068237,-360.5341796875,77.86569213867188,0.049712568521499634,0.9394679665565491,65.0,0.0,61.0,126.0,51.587301587301596,-265.25457763671875,0.026706360280513763,0.7703423500061035,113.30594900849859,706.0,-1132.448974609375,-794.52001953125,742.4524536132812,726.4385986328125,819.1807377338409,706.0,8,80000,97.65854629505792,359.0077209472656,1359.5556640625,0.16502422094345093
0.2682914137840271,0.17786304652690887,0.0136225708197137,-362.9685363769531,78.29708099365234,-0.12587997317314148,0.8992915153503418,-359.571533203125,80.11991119384766,-0.19853678345680237,0.8886504769325256,64.0,0.0,58.0,122.0,52.459016393442624,-267.84759521484375,0.017274145036935806,0.7687087059020996,108.69082125603865,828.0,-1085.7584228515625,-809.3499755859375,754.7607421875,739.36181640625,922.9025192260742,828.0,9,90000,97.51842488789826,344.6628112792969,1360.194580078125,0.12629029154777527
0.2702428996562958,0.17763768136501312,0.013896384493189945,-359.25927734375,82.24107360839844,-0.38273492455482483,0.8070881366729736,-356.18377685546875,83.59528350830078,-0.503032386302948,0.7838029861450195,87.0,0.0,53.0,140.0,62.142857142857146,-270.56585693359375,0.010448873043060303,0.7592640519142151,103.24896694214875,968.0,-1030.718017578125,-706.8400268554688,716.34130859375,747.3983764648438,1027.128987789154,968.0,10,100000,97.35875551058608,338.7441711425781,1790.069580078125,0.11570193618535995
